loadsmart_id,shipper_key,carrier_key,lane_key,quote_date,book_date,source_date,pickup_date,delivery_date,book_price,source_price,pnl,mileage,equipment_type,carrier_rating,sourcing_channel,carrier_dropped_us_count,carrier_on_time_to_pickup,carrier_on_time_to_delivery,carrier_on_time_overall,pickup_appointment_time,delivery_appointment_time,has_mobile_app_tracking,has_macropoint_tracking,has_edi_tracking,contracted_load,load_booked_autonomously,load_sourced_autonomously,load_was_cancelled
206467617,7dcbfc2145d285eee0be4652d34c4bab,60a720d130d25b47335ed08175513df4,6898d498bc307b443939c4c606648360,2024-06-23 17:43:00,2024-06-23 17:44:00,2024-06-23 18:19:00,2024-06-24 06:00:00,2024-06-26 07:44:00,2350.0,1900.0,450.0,904.9,DRV,,,0,true,true,true,2024-06-24 09:00:00,2024-06-26 07:00:00,false,false,false,false,false,false,false
206552761,968ddbbdd8ef879c16e2d2fed84be024,ae157633d1a99a9f2325ed6ef9bf212d,c9bdd479234c2fe59c0935da6d1f1951,2024-04-10 17:12:00,2024-04-10 17:12:00,2024-04-11 12:39:00,2024-04-11 12:00:00,2024-04-13 14:00:00,2347.67,2300.0,47.67,1168.2,DRV,4,,0,true,true,true,2024-04-11 17:00:00,2024-04-13 13:00:00,false,false,false,false,false,false,false
206431609,be92243fcbb80d0da9e98f9fdd8a0a6b,f36c01c029ff647239bb91d59dcfad32,bf90aa57a0204df5a3d8436a7ffb9a3f,2024-10-30 12:11:00,2024-10-30 12:11:00,2024-11-08 17:22:00,2024-11-13 18:00:00,2024-11-15 13:00:00,2347.1,3012.0,-664.9,804.5,DRV,,,0,true,true,true,2024-11-13 18:00:00,2024-11-15 07:15:00,false,false,false,false,false,false,false
206585769,968ddbbdd8ef879c16e2d2fed84be024,15438292d6f48f93831b2fa28c64c21d,7400a3212667c0c8c64ce142ce55df9d,2024-06-13 16:15:00,2024-06-13 16:15:00,2024-06-14 09:44:00,2024-06-14 17:00:00,2024-06-19 10:30:00,2347.08,2200.0,147.08,1004.7,DRV,,,0,true,true,true,2024-06-14 17:00:00,2024-06-19 14:00:00,false,false,false,false,false,false,false
206430353,950799b053ed2e3d7f02c0e13ae04519,01d6b20fbe93b48a7b5538fae6943182,ad192132bea195902350fb5b77c3536c,2024-10-17 17:52:00,2024-10-17 17:52:00,2024-10-20 09:52:00,2024-10-20 12:00:00,2024-10-21 17:00:00,2343.79,3000.0,-656.21,1330.9,DRV,,,2,true,true,true,2024-10-20 13:00:00,2024-10-21 14:00:00,false,false,false,false,false,false,false
206505345,950799b053ed2e3d7f02c0e13ae04519,ddf8b332fc769a1f821fa50384e00abd,ad192132bea195902350fb5b77c3536c,2024-10-17 17:49:00,2024-10-17 17:49:00,2024-10-18 18:57:00,2024-10-19 08:00:00,2024-10-20 18:00:00,2343.79,2500.0,-156.21,1330.9,DRV,,,1,true,false,false,2024-10-19 11:00:00,2024-10-20 14:00:00,false,false,false,false,false,false,false
206435409,968ddbbdd8ef879c16e2d2fed84be024,5aaeebcc38dcd7952b6917367ba5c0b1,fd425cb3ee5d32d71dd5c76de322ea6d,2024-05-01 13:48:00,2024-05-01 13:48:00,2024-05-03 09:32:00,2024-05-03 13:00:00,2024-05-05 09:00:00,2343.6,2450.0,-106.4,1143.7,DRV,,,0,true,true,true,2024-05-03 13:00:00,2024-05-05 15:00:00,false,false,false,false,false,false,false
206573945,f5691c827f349ddabda08cafc435a78d,2ac932a9d7d62f529b72d5c2ed1c1db7,18ebbe32a7cace0cec13e1ac27e59e52,2024-05-10 09:16:00,2024-05-10 09:42:00,2024-05-11 10:11:00,2024-05-11 08:00:00,2024-05-14 12:50:00,2343.34,2200.0,143.34,726.0,RFR,,,0,true,true,true,2024-05-11 14:00:00,2024-05-14 12:00:00,false,false,false,false,false,false,false
206492793,968ddbbdd8ef879c16e2d2fed84be024,05843347ab4e45ffb6b6e0f46ac4c12b,0bd81e9ce3b12a4ec59aa8fc620a7bcb,2024-06-13 13:19:00,2024-06-13 13:19:00,2024-06-14 16:27:00,2024-06-15 00:00:00,2024-06-16 08:00:00,2340.54,1800.0,540.54,990.7,DRV,,,1,true,true,true,2024-06-15 00:00:00,2024-06-16 14:00:00,false,false,false,false,false,false,false
206645161,968ddbbdd8ef879c16e2d2fed84be024,e90f2870096bd513aaa86c59b208aa61,377f4a0176a1ac098643155ad8c3ff17,2024-04-06 15:23:00,2024-04-06 15:23:00,2024-04-24 10:17:00,2024-04-24 10:00:00,2024-04-27 15:00:00,2339.0,2150.0,189.0,1443.2,DRV,4,,1,true,true,true,2024-04-24 10:00:00,2024-04-27 16:00:00,false,false,false,false,false,false,false
206429385,950799b053ed2e3d7f02c0e13ae04519,0ccd702415d33b418b8e41c34cde501b,e2e2bc892f36c0121884bee2b0dcf45c,2024-11-09 08:43:00,2024-11-09 08:43:00,2024-11-10 10:21:00,2024-11-10 14:00:00,2024-11-13 20:00:00,2333.08,2540.0,-206.92,585.1,DRV,,,1,true,true,true,2024-11-10 14:00:00,2024-11-13 18:15:00,false,false,false,false,false,false,false
206531529,968ddbbdd8ef879c16e2d2fed84be024,3a446d52c4f7ca6e7943b7b420f587ef,b6b7aa9a247018e659690c90b888121e,2024-05-26 17:01:00,2024-05-26 17:01:00,2024-06-01 19:00:00,2024-06-02 13:00:00,2024-06-05 13:50:00,2332.89,2700.0,-367.11,1600.6,DRV,,,0,true,true,true,2024-06-02 13:00:00,2024-06-05 13:00:00,false,false,false,false,false,false,false
206490505,7dcbfc2145d285eee0be4652d34c4bab,2e0ec6030e8d4c612ccac08955b631d0,dda3b9338044e65c902d670f003defc1,2024-03-20 10:03:00,2024-03-20 10:05:00,2024-03-20 17:30:00,2024-03-21 15:30:00,2024-03-23 08:00:00,2331.87,2200.0,131.87,1188.1,DRV,,,0,true,true,true,2024-03-21 15:30:00,2024-03-23 09:00:00,false,false,false,false,false,false,false
206557385,95ee25a8a5614520e88070e240f79ac5,faed9e34251dab3faedfcebcb25bb0e2,d15057122d5e36e73da2c24af50fd587,2024-06-16 13:53:00,2024-06-16 13:53:00,2024-06-20 10:11:00,2024-06-20 08:00:00,2024-06-23 13:00:00,2331.61,2400.0,-68.39,1715.1,DRV,,,1,true,true,true,2024-06-20 16:00:00,2024-06-23 18:00:00,false,false,false,false,false,false,false
206531793,968ddbbdd8ef879c16e2d2fed84be024,e257b019ac2915df2089c4609ffcda69,815568a7e148bb11d4355086fd31074f,2024-09-18 16:54:00,2024-09-18 16:54:00,2024-09-20 13:54:00,2024-09-20 15:00:00,2024-09-22 15:00:00,2330.6,2300.0,30.6,629.4,RFR,,,0,true,true,true,2024-09-20 15:30:00,2024-09-22 11:00:00,false,false,false,false,false,false,false
206576969,968ddbbdd8ef879c16e2d2fed84be024,d52a00ccd87ad084f948f797be9b0ba8,e0a5bc4e45ef332e4a5c6c50297f63fd,2024-08-18 16:20:00,2024-08-18 16:20:00,2024-08-22 11:00:00,2024-08-22 22:00:00,2024-08-24 13:00:00,2330.14,2350.0,-19.86,714.9,RFR,,,0,true,true,true,2024-08-22 22:00:00,2024-08-24 14:00:00,false,false,false,false,false,false,false
206448281,950799b053ed2e3d7f02c0e13ae04519,6e1b2f3d020c5e6ca33dd15cf054eb76,ad192132bea195902350fb5b77c3536c,2024-10-17 17:57:00,2024-10-17 17:57:00,2024-10-18 14:24:00,2024-10-19 12:30:00,2024-10-21 12:44:00,2327.95,2300.0,27.95,1330.9,DRV,,,0,true,true,true,2024-10-19 12:30:00,2024-10-21 13:00:00,false,false,false,false,false,false,false
206556713,950799b053ed2e3d7f02c0e13ae04519,5c1571b240dbd4a9913917540372bc60,ad192132bea195902350fb5b77c3536c,2024-10-17 17:55:00,2024-10-17 17:55:00,2024-10-18 11:29:00,2024-10-18 14:00:00,2024-10-20 15:30:00,2327.95,2600.0,-272.05,1330.9,DRV,,,0,true,true,true,2024-10-18 14:00:00,2024-10-20 15:00:00,false,false,false,false,false,false,false
206492489,7dcbfc2145d285eee0be4652d34c4bab,dc181fe47400cb4f310f3ef5d7803979,e6dd52332c12d53ff3319c2776c4f1f2,2024-05-01 12:26:00,2024-05-01 12:26:00,2024-05-01 17:24:00,2024-05-02 08:00:00,2024-05-04 12:00:00,2325.0,2250.0,75.0,1123.4,DRV,3,,0,true,true,true,2024-05-02 22:00:00,2024-05-04 09:00:00,false,false,false,false,false,false,false
206547289,968ddbbdd8ef879c16e2d2fed84be024,2400b0fb82dbbec4f43ead77ad187787,6748dc4c8b0b480d40bcb38f0034777c,2024-07-31 17:44:00,2024-07-31 17:44:00,2024-08-07 18:37:00,2024-08-07 16:00:00,2024-08-09 10:00:00,2318.06,2550.0,-231.94,525.4,RFR,,,2,false,true,false,2024-08-07 16:00:00,2024-08-09 13:00:00,false,false,false,false,false,false,false
206576361,be92243fcbb80d0da9e98f9fdd8a0a6b,bd32f19de1799f26bb61c7b177182eaa,7f3ca084cb4bdc5ec03b458ce3265b78,2024-01-06 19:35:00,2024-01-06 19:35:00,2024-01-09 19:00:00,2024-01-06 15:00:00,2024-01-07 19:00:00,2314.5,1495.0,819.5,140.0,RFR,,,0,,,,2024-01-06 23:00:00,2024-01-08 02:00:00,false,false,false,false,false,false,false
206627113,7f1d381d4eaff64d66f4396d3818ff4d,e4bd165eb3ba88bd6dcda72dde8613a0,557d4ae65ebff3a9d0f3c71421bfe0d4,2024-02-21 13:50:00,2024-02-21 13:51:00,2024-02-22 11:53:00,2024-02-22 14:00:00,2024-02-24 17:00:00,2303.57,2450.0,-146.43,1211.7,DRV,,,0,true,true,true,2024-02-22 15:30:00,2024-02-24 20:00:00,false,false,false,false,false,false,false
206512329,7f1d381d4eaff64d66f4396d3818ff4d,734ce2bdce4d087bf30450ce9019efd7,557d4ae65ebff3a9d0f3c71421bfe0d4,2024-02-21 13:54:00,2024-02-21 13:54:00,2024-02-22 10:04:00,2024-02-22 14:00:00,2024-02-24 10:00:00,2303.57,2200.0,103.57,1211.7,DRV,3,,0,true,true,true,2024-02-22 15:30:00,2024-02-24 20:00:00,false,false,false,false,false,false,false
206491177,7f1d381d4eaff64d66f4396d3818ff4d,fc22a1b26f154205098c9334d41ca97a,557d4ae65ebff3a9d0f3c71421bfe0d4,2024-02-21 13:57:00,2024-02-21 13:57:00,2024-02-22 14:58:00,2024-02-23 14:00:00,2024-02-27 02:30:00,2303.57,2300.0,3.57,1211.7,DRV,,,0,true,true,true,2024-02-23 15:30:00,2024-02-26 23:00:00,false,false,false,false,false,false,false
206628433,968ddbbdd8ef879c16e2d2fed84be024,0c44ffe6d0d020c6b005bb57dda7d3a3,c7acc65d350d141ade78ab3efe2cd774,2024-05-17 13:29:00,2024-05-17 13:30:00,2024-05-19 09:08:00,2024-05-21 13:00:00,2024-05-23 08:30:00,2302.08,2400.0,-97.92,727.7,RFR,3,,0,true,true,true,2024-05-21 13:00:00,2024-05-23 15:30:00,false,false,false,false,false,false,false
206470897,f00b0687d1c4f24b5af1935bf331d0d1,0b6c2d92e39d0ed3b38a66b335f0e2df,ed03272858f85adb3b11f875968deece,2024-01-26 13:50:00,2024-01-26 13:51:00,2024-01-27 08:42:00,2024-01-27 09:00:00,2024-01-30 12:00:00,2300.0,1850.0,450.0,1023.9,DRV,,,1,false,true,true,2024-01-27 15:30:00,2024-01-30 10:00:00,false,false,false,false,false,false,false
206517937,3dac560d3967450e9350e30c0d2be701,e4ea3898c979dde26ffdef94ec50af25,37f708963b9f9c8720b16947855c6324,2024-06-19 12:29:00,2024-06-19 12:29:00,2024-06-23 13:16:00,2024-06-23 10:00:00,2024-06-26 10:00:00,2300.0,2400.0,-100.0,1324.8,DRV,,,0,true,true,true,2024-06-23 18:00:00,2024-06-26 09:00:00,false,false,false,false,false,false,false
206747881,7dcbfc2145d285eee0be4652d34c4bab,00572206b66eae2e2757c4fbc46b81db,a1065db180573814828b91aa92c24816,2024-10-19 11:56:00,2024-10-19 11:56:00,2024-10-19 17:09:00,2024-10-19 08:00:00,2024-10-20 19:30:00,2300.0,2400.0,-100.0,1145.9,DRV,,,1,false,true,true,2024-10-19 16:00:00,2024-10-20 19:00:00,false,false,false,false,false,false,false
206601849,7dcbfc2145d285eee0be4652d34c4bab,ce25b5bb74655e3a4f633aeb69dcca1e,f8035e46c1de92ff8a3a7d34effce7ba,2024-10-19 10:08:00,2024-10-19 10:08:00,2024-10-20 13:07:00,2024-10-23 15:30:00,2024-10-24 12:00:00,2300.0,2100.0,200.0,519.6,RFR,,,0,true,false,false,2024-10-23 15:30:00,2024-10-24 10:00:00,false,false,false,false,false,false,false
206431601,968ddbbdd8ef879c16e2d2fed84be024,0c44ffe6d0d020c6b005bb57dda7d3a3,e1b78b4a7755bb954e1fb5dfdea3aca5,2024-09-05 16:56:00,2024-09-05 16:56:00,2024-09-06 10:32:00,2024-09-07 13:00:00,2024-09-08 09:00:00,2291.26,1900.0,391.26,514.6,RFR,,,0,true,true,true,2024-09-07 13:00:00,2024-09-08 09:00:00,false,false,false,false,false,false,false
206542321,968ddbbdd8ef879c16e2d2fed84be024,4f22a496efecd9337b90000d248493f3,5fe93a8f269a2a7c0a534d67adfdd310,2024-07-31 18:43:00,2024-07-31 18:43:00,2024-08-03 16:01:00,2024-08-04 15:00:00,2024-08-07 12:00:00,2291.16,2200.0,91.16,587.3,RFR,,,0,true,true,true,2024-08-04 15:00:00,2024-08-07 11:00:00,false,false,false,false,false,false,false
206552729,be92243fcbb80d0da9e98f9fdd8a0a6b,f7dee7f04279b9e43b9852d6d488e468,7f3ca084cb4bdc5ec03b458ce3265b78,2024-01-09 12:23:00,2024-01-09 12:23:00,2024-01-09 18:33:00,2024-01-07 15:00:00,2024-01-08 10:00:00,2290.5,1277.0,1013.5,140.0,RFR,,,0,,,,2024-01-07 23:00:00,2024-01-08 23:00:00,false,false,false,false,false,false,false
206505929,968ddbbdd8ef879c16e2d2fed84be024,c1c734869c15482ab36c0dd5bfd37e1d,e346d5b2d9dc10e7cbe57c5e2f26c3da,2024-05-04 13:27:00,2024-05-04 13:27:00,2024-05-05 09:27:00,2024-05-05 13:00:00,2024-05-08 15:40:00,2287.73,2200.0,87.73,1059.4,DRV,,,0,true,true,true,2024-05-05 13:00:00,2024-05-08 19:00:00,false,false,false,false,false,false,false
206474881,968ddbbdd8ef879c16e2d2fed84be024,fa43f44fe1fe1ef0537362d0193dc423,53bcb1df0cbd989a9cf7332f06ee8208,2024-05-22 14:27:00,2024-05-22 14:27:00,2024-05-23 10:09:00,2024-05-23 13:00:00,2024-05-24 10:00:00,2286.77,2600.0,-313.23,891.2,DRV,,,0,true,true,true,2024-05-23 13:00:00,2024-05-25 16:00:00,false,false,false,false,false,false,false
206424577,968ddbbdd8ef879c16e2d2fed84be024,c266da87c283802e8889147c0d47274a,39ad3b31fa33f4adb6caada106c74d23,2024-11-09 17:24:00,2024-11-09 17:24:00,2024-11-10 12:01:00,2024-11-11 17:00:00,2024-11-13 13:20:00,2283.96,2275.0,8.96,766.7,DRV,,,0,true,true,true,2024-11-11 17:00:00,2024-11-13 18:00:00,false,false,false,false,false,false,false
206469817,be92243fcbb80d0da9e98f9fdd8a0a6b,efb95cd1fef4cfd28a7a3873f934de53,1eddcc5235e497b8a6e6b0ea55180843,2024-03-01 17:56:00,2024-03-01 17:56:00,2024-03-03 09:16:00,2024-03-03 16:00:00,2024-03-06 13:00:00,2283.07,820.0,1463.07,358.2,DRV,,,0,true,true,true,2024-03-03 16:00:00,2024-03-06 08:00:00,false,false,false,false,false,false,false
206692681,7dcbfc2145d285eee0be4652d34c4bab,dd9418ee9953cf1656a6c3fe80c0ad0f,e6dd52332c12d53ff3319c2776c4f1f2,2024-05-11 11:59:00,2024-05-11 11:59:00,2024-05-12 09:04:00,2024-05-12 08:00:00,2024-05-15 10:15:00,2283.0,2050.0,233.0,1123.4,DRV,3,,0,true,true,true,2024-05-12 22:00:00,2024-05-15 08:00:00,false,false,false,false,false,false,false
206512601,968ddbbdd8ef879c16e2d2fed84be024,9f9607feb51da234213cdbfaeb8cc169,83bd9ce7ec6d2c574e9b2efbf1186e3a,2024-05-25 14:54:00,2024-05-25 14:54:00,2024-05-25 17:53:00,2024-05-26 17:00:00,2024-05-27 12:00:00,2278.3,1600.0,678.3,440.7,DRV,,,0,true,true,true,2024-05-26 17:00:00,2024-05-27 12:45:00,false,false,false,false,false,false,false
206431585,968ddbbdd8ef879c16e2d2fed84be024,18aec290c052220bf8b6cba6a601426c,b6b7aa9a247018e659690c90b888121e,2024-05-26 17:02:00,2024-05-26 17:02:00,2024-06-02 08:11:00,2024-06-02 17:00:00,2024-06-06 11:49:00,2277.03,2500.0,-222.97,1600.6,DRV,,,0,true,true,true,2024-06-02 17:00:00,2024-06-06 09:00:00,false,false,false,false,false,false,false
206527121,968ddbbdd8ef879c16e2d2fed84be024,21c6916262795f7f03cc3b9a42c09c0d,b6b7aa9a247018e659690c90b888121e,2024-05-26 16:55:00,2024-05-26 16:55:00,2024-06-02 08:51:00,2024-06-02 17:00:00,2024-06-05 16:31:00,2277.03,2600.0,-322.97,1600.6,DRV,,,0,true,true,true,2024-06-02 17:00:00,2024-06-05 13:00:00,false,false,false,false,false,false,false
206535113,968ddbbdd8ef879c16e2d2fed84be024,ba9b1a23425981fcbfa5adc94bad0b00,e98f070daf8254b12af837f98f4e7c8e,2024-06-12 13:48:00,2024-06-12 13:49:00,2024-06-13 10:00:00,2024-06-13 18:00:00,2024-06-14 17:14:00,2276.96,2080.0,196.96,564.8,DRV,,,0,true,true,true,2024-06-13 18:00:00,2024-06-14 17:00:00,false,false,false,false,false,false,false
206595497,968ddbbdd8ef879c16e2d2fed84be024,a24325355ef40245e88e4d5b9449c0bd,05716a3ef9030f73f0e6a702b390f587,2024-03-23 10:12:00,2024-03-23 10:12:00,2024-03-23 13:38:00,2024-03-23 10:00:00,2024-03-27 05:30:00,2273.82,2000.0,273.82,1587.2,DRV,,,0,true,true,true,2024-03-23 16:00:00,2024-03-27 02:55:00,false,false,false,false,false,false,false
206694073,950799b053ed2e3d7f02c0e13ae04519,f0428fbecaee615fa4a384ddf4b6ffb1,90c5ff5ea35e35b1e765458b28ad74b7,2024-12-11 11:47:00,2024-12-11 11:47:00,2024-12-11 14:30:00,2024-12-12 12:00:00,2024-12-16 13:35:00,2272.69,3450.0,-1177.31,565.7,DRV,,carrier_capacity,0,true,true,true,2024-12-12 12:00:00,2024-12-13 15:00:00,false,false,false,false,false,false,false
206464441,be92243fcbb80d0da9e98f9fdd8a0a6b,267b35b621859ff21f23b961d26408a7,7f3ca084cb4bdc5ec03b458ce3265b78,2024-01-11 10:41:00,2024-01-11 10:42:00,2024-01-11 10:48:00,2024-01-10 03:00:00,2024-01-11 03:30:00,2268.63,1059.0,1209.63,140.0,DRV,,,0,true,true,true,2024-01-11 02:00:00,2024-01-12 02:00:00,false,false,false,false,false,false,false
206526929,968ddbbdd8ef879c16e2d2fed84be024,2e883e0ff007e048fee1349f6dc0e54e,78542f71eaa3d697e4cc0929e4a67a2e,2024-09-25 16:48:00,2024-09-25 16:49:00,2024-09-26 10:12:00,2024-09-27 17:00:00,2024-09-28 10:51:00,2264.2,2000.0,264.2,462.1,DRV,,,0,true,true,true,2024-09-27 17:00:00,2024-09-28 16:00:00,false,false,false,false,false,false,false
206542313,968ddbbdd8ef879c16e2d2fed84be024,ee94eff565e5ce5465572b38ca76b3d5,7922999ad95b399472194d537bbbee7d,2024-07-27 17:50:00,2024-07-27 17:50:00,2024-07-28 10:05:00,2024-07-28 17:00:00,2024-07-31 10:30:00,2263.63,2250.0,13.63,1278.7,DRV,,,0,true,true,true,2024-07-28 17:00:00,2024-07-31 11:30:00,false,false,false,false,false,false,false
206461409,950799b053ed2e3d7f02c0e13ae04519,116d08f0ac0f289fca95d2138849f854,3ef56eb94717bc4b0e796f2e912f081f,2024-10-20 15:22:00,2024-10-20 15:22:00,2024-10-25 09:23:00,2024-10-25 14:00:00,2024-10-26 11:00:00,2263.63,2495.0,-231.37,668.0,DRV,,,0,true,true,true,2024-10-25 14:00:00,2024-10-26 22:00:00,false,false,false,false,false,false,false
206548009,122c1bfecb0229c5531593b685d440d8,f0edab39b4a4068d406500db6579a4da,51d58467362de04f5d903c2b1bde194b,2024-02-10 12:48:00,2024-02-10 12:48:00,2024-02-14 17:34:00,2024-02-15 12:00:00,2024-02-17 12:00:00,2255.0,1950.0,305.0,1224.4,RFR,3,,0,false,true,true,2024-02-15 14:00:00,2024-02-17 05:30:00,false,false,false,false,false,false,false
206554993,968ddbbdd8ef879c16e2d2fed84be024,aa47fc79f637b13fafb8f776b5ede7d8,69cb72dd2ea61c2458a5715e88c61f19,2024-12-18 15:24:00,2024-12-18 15:24:00,2024-12-18 19:14:00,2024-12-18 17:45:00,2024-12-19 23:55:00,2250.97,2500.0,-249.03,653.9,DRV,,dat_in,0,true,true,true,2024-12-18 21:00:00,2024-12-19 23:55:00,false,false,false,false,false,false,false
206625569,968ddbbdd8ef879c16e2d2fed84be024,2ac932a9d7d62f529b72d5c2ed1c1db7,6454564c7be6c984a94cbbf5c2e02ba8,2024-06-26 13:18:00,2024-06-26 13:44:00,2024-06-26 15:09:00,2024-06-27 14:00:00,2024-06-28 13:30:00,2250.16,1500.0,750.16,165.5,DRV,,,0,true,true,true,2024-06-27 14:00:00,2024-06-28 09:00:00,false,false,false,false,false,false,false
206504537,3320a14a3f687de23a81c73072b4e5a1,0cc0809e8d98e9b1ab6c40fb0a7a35c4,9391db76321267a329d3f3e46a64a57d,2024-07-14 15:18:00,2024-07-14 15:18:00,2024-07-17 09:25:00,2024-07-17 08:00:00,2024-07-19 10:00:00,2250.0,2300.0,-50.0,1777.7,DRV,,,0,true,true,true,2024-07-17 15:00:00,2024-07-19 12:00:00,false,false,false,false,false,false,false
206516049,7dcbfc2145d285eee0be4652d34c4bab,d51e59eab25b0443a786eecc4451e394,a1065db180573814828b91aa92c24816,2024-08-16 12:30:00,2024-08-16 12:31:00,2024-08-16 12:48:00,2024-08-16 08:00:00,2024-08-17 15:00:00,2250.0,1950.0,300.0,1143.3,DRV,,,0,true,true,true,2024-08-16 16:00:00,2024-08-17 23:00:00,false,false,false,false,false,false,false
206567281,968ddbbdd8ef879c16e2d2fed84be024,4d4e2aa38196eb8db74a0271a420f636,ecb69e76be01944a6905202891d57ea9,2024-06-20 09:55:00,2024-06-20 09:55:00,2024-06-20 15:16:00,2024-06-21 08:00:00,2024-06-22 16:40:00,2249.28,2250.0,-0.72,914.9,DRV,,,0,true,true,true,2024-06-21 18:00:00,2024-06-23 12:00:00,false,false,false,false,false,false,false
206548441,968ddbbdd8ef879c16e2d2fed84be024,e1ce02f3036ed390d2ced08676827433,ecb69e76be01944a6905202891d57ea9,2024-06-20 09:54:00,2024-06-20 09:54:00,2024-06-21 08:30:00,2024-06-21 08:00:00,2024-06-23 09:00:00,2249.28,2200.0,49.28,914.9,DRV,,,0,true,true,true,2024-06-21 18:00:00,2024-06-23 12:00:00,false,false,false,false,false,false,false
206641065,950799b053ed2e3d7f02c0e13ae04519,c77615d26a9fb52fb3200edfed028a72,7844be4b31cb2eab50b504223face7f3,2024-12-06 15:43:00,2024-12-06 15:43:00,2024-12-07 12:36:00,2024-12-07 13:00:00,2024-12-08 16:00:00,2248.68,4400.0,-2151.32,536.4,DRV,,dat_in,0,true,true,true,2024-12-07 14:30:00,2024-12-08 16:00:00,false,false,false,false,false,false,false
206588785,968ddbbdd8ef879c16e2d2fed84be024,fa79839ebb24a47a1fe3be86d50d3f44,64a3ef424ff693db0f23c01d6a5b9b59,2024-07-26 16:18:00,2024-07-26 16:18:00,2024-07-28 11:11:00,2024-07-29 14:00:00,2024-07-31 09:12:00,2246.0,2389.33,-143.33,877.1,RFR,,,0,true,true,true,2024-07-29 14:00:00,2024-07-31 17:00:00,false,false,false,false,false,false,false
206537105,7dcbfc2145d285eee0be4652d34c4bab,0f92cfc287b7217cd703b04d6f0c62df,5787a74af9977089351f425264801f5f,2024-10-27 09:25:00,2024-10-27 09:25:00,2024-10-27 14:17:00,2024-11-03 08:00:00,2024-11-07 09:39:00,2245.0,2045.0,200.0,1102.6,RFR,,,0,true,true,true,2024-11-03 17:00:00,2024-11-06 07:00:00,false,false,false,false,false,false,false
206551185,968ddbbdd8ef879c16e2d2fed84be024,70d89ea9f9c41ab57daace136b0e50b9,b223b1ae73900b7825719fcbdfe570ef,2024-07-11 16:47:00,2024-07-11 16:47:00,2024-07-12 09:23:00,2024-07-12 14:00:00,2024-07-13 13:00:00,2241.81,1900.0,341.81,395.8,RFR,,,0,true,true,true,2024-07-12 14:00:00,2024-07-13 18:00:00,false,false,false,false,false,false,false
206528689,7dcbfc2145d285eee0be4652d34c4bab,a4aac5bc3050d78a4f9a90891f1d7587,e4622930d8d3893c672288686c0207f3,2024-08-16 12:49:00,2024-08-16 12:49:00,2024-08-16 13:04:00,2024-08-16 08:00:00,2024-08-18 09:50:00,2241.66,1800.0,441.66,1191.5,DRV,,,0,true,true,true,2024-08-16 16:00:00,2024-08-18 10:00:00,false,false,false,false,false,false,false
206552785,968ddbbdd8ef879c16e2d2fed84be024,44d9fd823c36703594527daca960fb3c,1635b7ec8eabad21b10612533b5d1689,2024-05-31 13:46:00,2024-05-31 13:46:00,2024-05-31 18:48:00,2024-05-31 20:00:00,2024-06-01 10:55:00,2241.32,2000.0,241.32,275.3,RFR,,,0,true,true,true,2024-05-31 20:00:00,2024-06-01 15:00:00,false,false,false,false,false,false,false
206562913,968ddbbdd8ef879c16e2d2fed84be024,c5aefa1f5968ba0c9f289e0c0451f7f7,7922999ad95b399472194d537bbbee7d,2024-08-02 16:41:00,2024-08-02 16:41:00,2024-08-07 09:51:00,2024-08-07 18:00:00,2024-08-09 09:35:00,2238.02,2150.0,88.02,1278.7,DRV,,,0,true,true,true,2024-08-07 18:00:00,2024-08-09 12:00:00,false,false,false,false,false,false,false
206584369,be92243fcbb80d0da9e98f9fdd8a0a6b,ed0c78055f4adba05112a669e37a8746,46fad9ae2e0d920e2c6abfd96c47793d,2024-12-22 15:19:00,2024-12-22 15:19:00,2024-12-27 09:39:00,2024-12-28 12:30:00,2024-12-30 13:00:00,2230.98,2400.0,-169.02,859.6,RFR,,,0,true,true,true,2024-12-28 21:00:00,2024-12-30 09:00:00,false,false,false,false,false,false,false
206545817,968ddbbdd8ef879c16e2d2fed84be024,0cd91c971a7ce9b2ccdc0d1be7f3c662,dee9d8a7cae683cc7645fbb41e3dccb1,2024-10-17 16:21:00,2024-10-17 16:21:00,2024-10-17 17:39:00,2024-10-17 18:00:00,2024-10-18 12:00:00,2227.8,2500.0,-272.2,496.1,RFR,,,0,true,true,true,2024-10-17 18:00:00,2024-10-18 16:00:00,false,false,false,false,false,false,false
206570393,968ddbbdd8ef879c16e2d2fed84be024,f3122c3c9b60dddb042cc4584f06f514,b8b5f5b9b36d0975038216516f5df331,2024-11-13 16:23:00,2024-11-13 16:23:00,2024-11-16 14:05:00,2024-11-15 13:00:00,2024-11-17 10:01:00,2217.84,2200.0,17.84,888.2,RFR,,,1,true,true,true,2024-11-15 13:00:00,2024-11-17 11:00:00,false,false,false,false,false,false,false
206494473,be92243fcbb80d0da9e98f9fdd8a0a6b,15d31b193903ae64ae8c003756397950,bf90aa57a0204df5a3d8436a7ffb9a3f,2024-11-10 18:01:00,2024-11-10 18:01:00,2024-11-29 16:55:00,2024-11-29 17:00:00,2024-12-01 12:20:00,2216.0,3000.0,-784.0,799.2,DRV,,,1,true,true,true,2024-11-29 18:30:00,2024-12-01 10:30:00,false,false,false,false,false,false,false
