carrier_key,carrier_name,vip_carrier
d20fda382d20586fff05d29a3d2e746f,Carrier 1586735,false
37127e86dca15301af0feb502474e13a,Carrier 955781,false
5db15aac83f7f327971240c4f0de0d91,Carrier 1695527,false
b5af5dc98f588671613fff37a1597da0,Carrier 114823,false
921ff0cb3517c91f27ee8352d6796432,Carrier 977018,false
afaceb2d93660e365bc29f479e1035df,Carrier 1045304,false
0f9f396dc6a7619ea8f156e5f05f25cd,Carrier 1077712,false
83e6bf8ad166346a206ba9e83c53bee1,Carrier 996379,false
52efefe06121a1d502dfb53754426077,Carrier 2464,false
124f417eaaffb0b07a7d4488b055f23c,Carrier 1270876,false
d17bbdbefd14ae3d089d7df1e276dca0,Carrier 511984,false
65219d04955fc38fce411dfe61a5d449,Carrier 1637951,false
c39cb562a76f4cf90b635693b89d0050,Carrier 1360188,false
ecdb7184d4731ea9ae614b73dd87637e,Carrier 1287842,false
a5a88a43e1fbcd26e295c74d94fdffc4,Carrier 1587691,false
9819cca12b43d5ae659b1bb9c482338b,Carrier 1048548,false
81248b88abffbd3479c72c5d2c5e647b,Carrier 1036232,false
2ede446df3595e20fe55d2f6266375ec,Carrier 1055084,false
71ec751ee01034db2bad732f96af5a40,Carrier 1694432,false
97524fdd782f57daad1c1888666e9895,Carrier 1308877,false
f77ab9e7e7e9a3d1d357a28bdba2559e,Carrier 1626850,false
10f839d2a7ba1d00f1100f3bcce6c628,Carrier 1047029,false
d5b47646bfc73f6abe1dd5b252d9ffc4,Carrier 1615975,false
b8f54921d982597455bfa7aba042b978,Carrier 1083794,false
fa62c0781dfc7148e13875dde55f42a2,Carrier 962032,false
d0767beaa60150eb02dee606703a3888,Carrier 995955,false
e6e245a36a84987a337192162936d546,Carrier 38789,false
28d3ce1fbc99ef9cb6256528657b4a94,Carrier 24241,false
583f5365572cf27c74030f721a18b7fb,Carrier 1121703,false
6a2a1e73365f5b52444627fc3c4b8602,Carrier 458370,false
283930148a47c8f3e06be10e58efcedb,Carrier 1077459,false
3805693be9b98b799454de3ae73444ba,Carrier 1693519,false
713b2aa9d393b6903e9f922c6709ad45,Carrier 92971,false
2cdd1b47a5293754824e987028d3bc55,Carrier 30958,false
dfea0595b5af1ebd7685f2b58c948c4b,Carrier 1033226,false
56cf37e0b7e7b1e8c2aba987f8ed5c91,Carrier 600064,false
c9ff261458c1598e686b07142572e480,Carrier 1695424,false
4438146099bbb2e916d87dd2a6bd1118,Carrier 1370978,false
a6ccf4a146006e2de359da2ce65d2c79,Carrier 1651827,false
d33364444487ec8ee3bc2e1a81c23705,Carrier 1695371,false
2ef7fe99d0511d30f2307708812c2346,Carrier 75697,false
7e8aa587aad784f53b374607edb9d14b,Carrier 72730,false
6880a0283bcdf4973d17c69334cb551e,Carrier 776774,false
af209f3b77323a930bcafcb7965ac00c,Carrier 1223993,false
af8a5a7e156121d6667df935925fd44e,Carrier 1511360,false
6e2d6f701caa9dde73b5dfbedd524712,Carrier 1695266,false
f27fb31c12cea30dca632dc5abd64fa8,Carrier 1393046,false
c63eef0cf15365cd8dc97ac3630c9ac1,Carrier 554600,false
cf59b42b012c54cd7268e96db67498d2,Carrier 720653,false
cd61476125ec0d78117c09b2dda6d535,Carrier 491840,false
e28f7991d80b0f078b3a5ba13470f66d,Carrier 1693574,false
a3eeccd5afb9e360eb9b069c07b27f20,Carrier 116700,false
1635074a6ef298fee8b524350b4f95c0,Carrier 1695553,false
892596ed202c80a56b7878c86b5daec2,Carrier 503149,false
86198ca1e72efd4b3f8dd031aed6389d,Carrier 1065339,false
7c9678939070833df87988b2bede4103,Carrier 1018846,false
912787ab137dfe1d9ac03477f82c7fdf,Carrier 958298,false
07cdc6c94033e276694fc2b74f34aaf3,Carrier 30532,false
e62f9ff814702c3f793a8c9296a3f27d,Carrier 1695381,false
f350db3ee6c385236b4dccb7bbdb27cc,Carrier 1235511,false
aa5b0e53451a414fa2ef5e805b4cf2ef,Carrier 1532550,false
0886534a8cbbfe5b6d9545928d2c0502,Carrier 79411,false
c389d954b1add98d31d577f1a9170011,Carrier 72232,false
8a2d8fdc85b689dca21a89d7a7c90cfb,Carrier 105285,false
4dc6094b16bc31276bab5eb36456d72f,Carrier 944166,false
9c6916629984213cbb604a701a2da2a3,Carrier 40286,false
48286b1dbf71e10ac557cc3990fec831,Carrier 1695281,false
17233987f645cd5bee18bd16d884a27a,Carrier 1348341,false
c5fcc3c964112bbd35045c01b185857c,Carrier 79789,false
a9d0da871b724e330e1a07a5f3ff942a,Carrier 1235804,false
07a900c5c0f99a659a8620fb7efa7119,Carrier 1390969,false
bf562493c182702966c8e16a296045d3,Carrier 45305,false
40a45459c0a6a4fb06a07119da412534,Carrier 55501,false
f76f7aedffd1772385abd104fd23853a,Carrier 1383026,false
fb79d939aec6f5d6483a1d8d934c0c6f,Carrier 306517,false
fa34fdeb3058206a7fd45361cd5ff091,Carrier 1291786,false
4eb0bce8d933ab021dbf4074b81ea6d8,Carrier 1624707,false
2e4403d5f66cc3ad39764c208f9d35e1,Carrier 1075872,false
fcd9e9401edfef33474395c7149ef6de,Carrier 1068610,false
710ed16d2a5b2bbf2afaec2b48202566,Carrier 332736,false
410a589a78996ef9d1eabf86e8b876c9,Carrier 690733,false
2969c674bc3f93d0bbaf86669db997c8,Carrier 1507176,false
7160b9d9a45a8fccfc56b7554cadee67,Carrier 1695347,false
610df74cb42d52b45a0ca799bc56d4b1,Carrier 1227091,false
dadb6d8846a253aae735da83e76cceab,Carrier 1037934,false
e747b05e5808dc3df3117cddd47ae48b,Carrier 869468,false
fcc96cfa8641605c234bdb9efb346b5b,Carrier 1416454,false
358f33b2909e4811fc04a37a0b78f440,Carrier 187815,false
5e8d2071f4c923192a4ea6fd9d7eb3a0,Carrier 164058,false
64e731e04c3dbe34cc3cf73f373c1eb2,Carrier 1053585,false
774b7c87a7eef5a4a0b8680240fe2bb3,Carrier 299670,false
72a808ad09043a0dc4e6901ba33ba5a8,Carrier 407772,false
57a4b97f46425a3445ba460c13c13a9a,Carrier 51521,false
3c1fdb617adf6245ce2f4b0293e29584,Carrier 1041646,false
dbb1a6cea9ea1f06ce70c50f8944ae11,Carrier 956988,false
a547214ecc6f07500c79ed19dba34912,Carrier 1053338,false
fa12a418cab5c2afcc656f34709fffbd,Carrier 1695230,false
7359d41c36d3ae65486454392bd6ed35,Carrier 1695559,false
d9ff28ec202bb237abc1885883fb4abb,Carrier 1085416,false
def1dbb5c992c25f5ddd5c71152fa40d,Carrier 1693488,false
6aba7dc3579cc6a829345a4882dbbe75,Carrier 98363,false
2ac2af0e49450d499d8885928556353a,Carrier 1030395,false
967c5b47f74c0141ec608fff4ade9e11,Carrier 1043457,false
116d08f0ac0f289fca95d2138849f854,Carrier 1229009,true
021ffa6fd038b147f728faf983065d48,Carrier 722913,false
5561fc7f2edf40adfb17612318d6427b,Carrier 1693534,false
0e6a70b5b09d065f2612caeddbc70a05,Carrier 1086560,false
88f55e3e90593ca188ac17ab53f294d8,Carrier 1695402,false
7f37bff74b4ef529e9bc0b0be26dff50,Carrier 1605466,false
e1ce02f3036ed390d2ced08676827433,Carrier 1070370,false
4b557316581933d65fc0cbeeb4d7817c,Carrier 82831,false
dfb8910c646d661d879478887a7e554c,Carrier 81967,false
0e0351a10e2731d3c368c2721716471b,Carrier 76519,false
ec4d4fd52a5a76111245d135cf2fd316,Carrier 1695657,false
265f56995c08208e670209af266b0358,Carrier 1573290,false
cc817661c87ed3fc14eb53b11b5605b8,Carrier 77017,false
a5e5d9aca4d9393433ccabcb65084273,Carrier 1662448,false
639412b950e1ad446eb1c652123704da,Carrier 28523,false
f7d0b7e8d161869988be4b6e787ad654,Carrier 115788,false
ea7872fdf2aae68f8a8649290bedfae8,Carrier 129512,false
41c41b222dd90790d456602de951921b,Carrier 1076087,false
2795230bc1aa8a1ec8a3a835f86f5bc6,Carrier 974851,false
1500e7e5195af3d246ebda23d7f4ef26,Carrier 180807,false
5f27237cfff795faced4de4ebdf69191,Carrier 1630157,false
0aa647d05063f5a0a7338eab3b37d1e0,Carrier 1338964,false
4877aff81f277343923df1b7b2164b80,Carrier 1436762,false
8f4ef9bddb4b7f8356525eab33ab858e,Carrier 1695614,false
392a4b581460f00a80178dd0c634129a,Carrier 797827,false
b1e6314c34339ffa54f1b2849c25b1d7,Carrier 1293536,false
c8675acba9e57beead0707c2a9154f09,Carrier 266164,false
39780020b734d1471cbda2801ec53fd7,Carrier 961246,false
4e63b3aa90211695ded9119b16861d9a,Carrier 1678239,false
ff429192d6c43405e9cf582b0ccd79e9,Carrier 746729,false
3b2a8fd7388d0b651db44912f55f5d97,Carrier 1695581,false
fd06a2df80361f2cd345fe2f4cf68245,Carrier 1695477,false
5aaeebcc38dcd7952b6917367ba5c0b1,Carrier 1242567,false
c1c734869c15482ab36c0dd5bfd37e1d,Carrier 374915,false
2e883e0ff007e048fee1349f6dc0e54e,Carrier 51077,false
42a9ba264415f969bd2bd9f2b8caf59b,Carrier 17677,false
09e14b45fc10603a0b670d73f36f4532,Carrier 288241,false
53c6207c92b6388821ac8e87ec1f98c4,Carrier 1036102,false
9bb16725ddee8d56a3a6c4b5272cb2d3,Carrier 1317551,false
1592c3e360447afe2c75c52bd97c2e73,Carrier 1693338,false
a819ff6ef8e5d17c71e929bb61c77aba,Carrier 1035879,false
3a72ae931b7ad5b4dc703d0beed35d8a,Carrier 1695186,false
29afb7f1abb8f3a593ddca4e07581e12,Carrier 1617031,false
166eb36054a0db2f64c40d8af7ff42d1,Carrier 63367,false
f35e96338116397cfea1758f908054c1,Carrier 1633828,false
16316e3118b32bf27096ec67b72312ca,Carrier 32794,false
a21898e048ab297f172768c7ea213460,Carrier 1103124,false
ebbabd904f43d03f7ab43f6f00d38803,Carrier 1031249,false
c57eead248f8a63aa8c16a683ef80970,Carrier 1215347,false
18b6a99f295b0196ebc9dbe3da97b772,Carrier 1695334,false
59d9f36ebe2eb46569719def7c51b868,Carrier 531462,false
1432233755245159d9266a764232fba8,Carrier 1614459,false
689af0e985083efa15b49334ea004223,Carrier 1333544,false
cea1fb69a5f1c2f30accd82e83612a8e,Carrier 1069135,false
15e679a712bc3b260849abf914f660d3,Carrier 80299,false
f2c5e7b269177e50f8c2e38f54420e4e,Carrier 94108,false
d3f031c42da99a388cad8881157486c6,Carrier 1358452,false
c942d5c088e4e915b4debbf39834e6f7,Carrier 46513,false
649866ba23905b4b1af9358696edaed4,Carrier 375724,false
8ced960e0df4b68e50afb8335276fbdd,Carrier 1054673,false
b8a029640270e453b5f0afa2031e4ef5,Carrier 1592370,false
18ba71b1493f265bf4c3de58cc17d730,Carrier 163053,false
de8c46f1ccf766eaf19cb8162a0897f9,Carrier 1145216,false
0a8af2d181d8ad62f7aeeb67ec2f8cfa,Carrier 106239,false
bdc7fce0a74d8de851f0f17bf46754fd,Carrier 6967,false
d6530bb9204af9218fb8358d885d2452,Carrier 1021379,false
1089299d6ef93ab5b8c4bd2f95e360c5,Carrier 1695234,false
50bef09a32ebb197676e409a031a90aa,Carrier 1243288,false
5685a4273fb9193201483b60e6eafcb0,Carrier 1019579,false
ff28cccfe76749ffd0bb8507a2381229,Carrier 1215346,false
4df260b5dcf9db2a51274bb1efa7e1ae,Carrier 1378831,true
90ac61e15db8a9fb76ae60306d6eb5a2,Carrier 972866,false
efdd67990c20072d0b33a8ac542b1221,Carrier 1695169,false
7efb5d659619bf331855dc4aef3f3ec5,Carrier 981809,false
9158d9ef88c7352d85af5ef52a965c67,Carrier 158266,false
52834ac36ec20f5cb2ab1e56dcdeae6c,Carrier 1352546,false
9d9df9760de5952e8598bf221c6e9508,Carrier 1375891,false
24257992e2ecb6c738c511db091840ef,Carrier 68046,false
a59edb41045f513f5a3e382fa7cf3f43,Carrier 3306,false
4983b9e2e6541e9dbba7ab00ff786aa1,Carrier 1343762,false
0dcbc758d788a05aff1cf9268249a07e,Carrier 1085336,false
9da3550a5e5f3e68c7d4a0b5732546f2,Carrier 945578,false
c148e83891666ccd50438e78299c21cd,Carrier 73340,false
2d4cc6a94a1be981dca1b05dfa997d3c,Carrier 1012042,false
2d36fca7120afe37325e68027a6ca739,Carrier 962856,false
54343c5e85ccb530dd7b509cd994eae5,Carrier 1031979,false
f4f971995ad9d0bd5fd74e78714554ff,Carrier 461294,false
0a3a579ab18a55c297a0f282d03776dc,Carrier 737910,false
e3a05cede1459b16fb95df46f409bfed,Carrier 831977,false
a66f5088359d4555fc237cc997f6a557,Carrier 1695086,false
d40b4c629f4efd8d7d92c2d28d0ca74d,Carrier 943751,false
b82360989bb3cafcfe839060b4977e6f,Carrier 1553953,false
edea154a543be6971b1aa540bee3c1fe,Carrier 1693538,false
d71f76ba130fbb703742e7dd8ad074bf,Carrier 1282172,false
887411d686803d9d333eed1478a1317d,Carrier 1576503,false
c638a1f0538dfc33d1f94f1bb9af6324,Carrier 1693589,false
9dd59990f01b86f600ccfc321eb266fb,Carrier 719977,false
091c6ec355637e9e6d1522d24887914f,Carrier 1086251,false
9426699533153195599d85d7b8cf928c,Carrier 1695726,false
595f4183eea272a1368d48759c2cae65,Carrier 67837,false
988a8f62c5523fbf6aab6f1543277350,Carrier 945233,false
b0a3ffef5dcf9b0b8ac3b50a372c93e0,Carrier 1433612,false
8643686a829ecfb8b8b321d9ae5eb9c5,Carrier 1017814,false
33152b41879cfeef8650d6cabe3b7b02,Carrier 1694001,false
4252f439a93c91c55309801a58acba15,Carrier 60807,false
e939377e0daea327729a945c6551d5a0,Carrier 1538652,false
844bc682eb132010136b61e5b8eac227,Carrier 479062,false
e5c7df5a6aa30dfaa1bede4dea497ea9,Carrier 1356147,false
2bbbbd5ffa4d3c80e965f5220db8c15d,Carrier 1070138,false
4994b6a8d3222f8816b16f53f8c0f474,Carrier 1215303,false
45adfc65d201ac1d88492e58f0e8c9e7,Carrier 1693585,false
abb11ec7dcc17c2c795241ccfdfe51a7,Carrier 51064,false
592f86a0e99e9660db4e13dbaedbfd45,Carrier 1269673,false
e9710ca70e8ddd0b109881ec70dfaab6,Carrier 1641,false
5fc7a8a484b1d1ae3dbd1952055c3e77,Carrier 1695685,false
93f6007217b70cd8e9e2fca6a5e39856,Carrier 1129365,false
f54365bdac69faaf407c52566b145285,Carrier 1592,false
341c6b9f50429fbbf988913bf5cfe401,Carrier 1695418,false
1d4aa9a337f3da4fdc16bc4a60cc4af9,Carrier 1695727,false
0247ff49a3f1272beadfa73e77956d94,Carrier 1319178,false
4f55db90309bacafaee4504ec453c769,Carrier 1269258,false
3b6c692644a6e53ef9e78fb944d8b90f,Carrier 725708,false
4afb4c9a8756adf34674c8253136a0d8,Carrier 964546,false
5935398d7d8406cbf4d05a40ee08a5a2,Carrier 21120,false
28fbc95283ae1c737bd092fe16bcf521,Carrier 619302,false
3c779db2a31c3b7ce95bb0fbfb58daf8,Carrier 102130,false
e9f559fcd43564ab207eadd036e9a689,Carrier 50297,false
e47ce666bd39c85e0968cac50ab393fa,Carrier 68114,false
1f80839235870a57d34dc0cd336ecfae,Carrier 16424,false
de12441892f834779cf90c22052d8501,Carrier 88679,false
fb3f82b0d38fdad8f842e20c7ff2af2a,Carrier 154563,false
8b2e14a0f339fd570c924a81abd2338c,Carrier 301725,false
1857dcb0e20438a81b63fa7ccb45d463,Carrier 1197981,true
d8c4683f099ca010f24e3ad83ca5344e,Carrier 1241778,false
731cc749c18748e705e003ce3d1632e2,Carrier 101147,false
0742c3f9a12483ae79bce815bf8e41bf,Carrier 1695721,false
12daf0cf9c31aa2612e44753272bec37,Carrier 1024294,false
48917909f355aa91ed44e86fa5ce7c4b,Carrier 1218604,false
35629c456a505712fda255396e983560,Carrier 1283148,false
555504f67ef979a0c6ca8985aa22cbaa,Carrier 6214,false
f7aaf58881cdc6a56c981d721f75806d,Carrier 84317,false
3c30c1c2f2f830813d18f35384fb90a9,Carrier 114413,false
ecdf97a9d0730edcff738c6f98ac9405,Carrier 1398391,false
0e5917bdccf2d4dc742f58b3b32e71db,Carrier 1005528,false
62d16db344f34c15a55f39dd166bf9f3,Carrier 1658310,false
18cbb92fcd24a93f4c855d22f1b623ee,Carrier 1539525,false
d825d77de67e4dc6e0634e9fb8eca529,Carrier 1485718,false
ad4d132f1a571b6d858e5f654b4ca9c6,Carrier 1536952,false
fc0cad006ad7ca54d32c5ddd30047569,Carrier 66390,false
a4b210d135775b522c2174a4e5f3f891,Carrier 1695499,false
4a01374217254457a47a0d8187ae5bca,Carrier 1024511,false
f4d2788f2c186fa41bb765c410754245,Carrier 1425578,false
041371ccfac422c4e6cac2b1a01c6d65,Carrier 1368530,false
fc93163d14f620c9a0266016011969c5,Carrier 1063570,false
beda731eb7baa6c230dada904fddfe24,Carrier 1574067,false
606cd93cdf06b47a68e2a6f1f7984c65,Carrier 1678683,false
afe8a803232a28818349d4a1d55a4d7d,Carrier 1020455,false
924973b93dc05d60ef37b85af03dd31b,Carrier 3351,false
0ce68cc20ccec440f37619e244a75c6a,Carrier 1064161,false
151af3e2e297d100d4f1e068a7fabcdf,Carrier 96912,false
8f9500d6a2e053689636617a97311f35,Carrier 775562,false
176aa46f7a3f6f7097ad55340a78838b,Carrier 1695586,false
48dd41390e8621020ed3447431a94616,Carrier 528438,false
e257b019ac2915df2089c4609ffcda69,Carrier 937972,false
efb95cd1fef4cfd28a7a3873f934de53,Carrier 49484,false
ba9b1a23425981fcbfa5adc94bad0b00,Carrier 1647427,false
d51e59eab25b0443a786eecc4451e394,Carrier 954438,false
a4aac5bc3050d78a4f9a90891f1d7587,Carrier 715502,false
39cbdda06324325c56f7eb654fe70784,Carrier 115448,false
71ae3fad7dd57bad1b69c518082178bd,Carrier 1693536,false
ce642b5fd3fe268991e0e3099c946664,Carrier 1177925,false
2885d9c4bd02f30d271b0a9091cfd9a8,Carrier 75147,false
a7b566ad524451bf18fcaa687f0dba34,Carrier 1469175,false
6d82db411f0fcad21803a68050c14a75,Carrier 1002555,false
e29f963ad686754b791845f2e76dd2f8,Carrier 5338,false
c03f0557424aa2b03ca0deb74d6be5a6,Carrier 1240315,false
fb0a483afe81930400170c7ea88053ab,Carrier 669788,false
b8ae8975742424623499d58be87b954c,Carrier 1239765,false
b62595f5c403f8202eaf3119bcda637b,Carrier 1695259,false
82af0ed4720dfad063b82273d51604ba,Carrier 108315,false
180f91d3ae5280a7c76b38d335feb65d,Carrier 1016754,false
4d365c8567382c5ba01033c8f44e7b72,Carrier 1039111,false
228be7b8a3aff3702bea8e9ebcc37257,Carrier 1650798,false
4350c357c0549628af8946b5a1d59a69,Carrier 1444786,false
9e7309481b7127616d3b0c7e327c088f,Carrier 1406661,false
18348e46b86152a41ac5cc12efe7dd7c,Carrier 1654710,false
2064d1d13359218981a20c6ed7fa5c01,Carrier 947118,false
b1fbc302625e8cc99df7753c8ac196c1,Carrier 965065,false
4a0948c4c95d1ec1ab17a19b00a05b8f,Carrier 505212,false
171263b7f19f9a4b6e851f50a193f25e,Carrier 95924,false
f8f190dc6e4564cd4554811c4f830aed,Carrier 4000,false
e60bab3d1b4fa43307ee84b3cd0bbca2,Carrier 106770,false
a72081bd077a3b2bb814a60ee451671e,Carrier 1645780,false
c474815b23c343cd763a8989b5e02ddb,Carrier 1075061,false
57c7ce32752a67269b375aa513e4f898,Carrier 1567302,false
7c477474a2897acb62e0ff345c83a8bc,Carrier 1040295,true
0f3c67a7e9c7c0d589246f285e519478,Carrier 581872,false
398e147f1b021d9961b0d4c4fa960941,Carrier 34822,false
7c05cc8dffb72e87c305f64d517babef,Carrier 1400325,false
1d70b026d7547de30cb0eaac8c9b818e,Carrier 10209,false
a15e38dd971afc5230bd5a9fa0d2ef82,Carrier 1403410,false
2d0de1f272f5698fc9404f77bc489e40,Carrier 1469538,false
e27f9099e70f34f3dda459f6c6219fa6,Carrier 1695170,false
7b8f123e4db202a9cab455a794a7a1af,Carrier 1079008,false
5395d137168a13462ea58015bc1be12a,Carrier 102741,false
e4a6e78e015bb9b2baf938cde3a60fa3,Carrier 1363581,false
8c6fa91efa7d41363b879dbf3e70d511,Carrier 1054345,false
473918f333518bcf1e845ca6ccc84b55,Carrier 1693533,false
7a4660463b87d46443a42705b13825b0,Carrier 1383428,false
707e95d26eeafa7e7635abf838b3acbc,Carrier 1039545,false
d111ba10ec26d08357c257b840f95a1e,Carrier 1598202,false
751bac749789c70aabb2a745e765e10b,Carrier 1664678,false
e06d52711037093b8e7cf497dd2d560c,Carrier 9651,false
d91862536d46340ce535a22fa56dea4b,Carrier 1695461,false
b9a291ba3c317761a7512e27fed35dec,Carrier 1215293,false
16919a72e3c005492a7a2ee0c519a958,Carrier 1038801,false
b915b0ce780e6f6623ad37bc4d46fbe2,Carrier 179386,false
f30e07c88e2514c2698a5c8de5362939,Carrier 1063135,false
1e7a80fdca377588edee1ce615e98e70,Carrier 159867,false
e50dcc5ee0eaf45500f3fd8edc23cf68,Carrier 1462791,false
7e6d0ea21c2871ca816b89ad97774f40,Carrier 364430,false
fa0895c3c1ab8871566dceebb16c74a3,Carrier 96779,false
81936c1823307fe71fe4b9cbe6643c43,Carrier 1693583,false
811eff266211d259dd60bbfad61c1e69,Carrier 82244,false
51aa62ae300e45429b1de40d5aa62ad1,Carrier 490311,false
55ceeff679feb0535d0ed3f13e3df23c,Carrier 972736,false
7cf43a9a501547f664f7f28a1f0f7dab,Carrier 22875,false
bd4400657b873f2ca252733f51f55549,Carrier 91606,false
1d3217b11564f33333912ea9346b00bf,Carrier 1497907,false
0b9257e3e8e00ef1a45d9e64eff5eccc,Carrier 1073000,false
cb748143fdf38f3426f3499d34a54aeb,Carrier 1693719,false
20cbc0c81578a7970f10b4c43e659c95,Carrier 341997,false
806eae5833f3fe88c0a8af1f0679ea77,Carrier 118956,false
59e853519204da49e4d2b2e05d22858d,Carrier 34070,false
57cc76e1242003859a7b1d701e8a840e,Carrier 1066338,false
7edd568224903f7dcef9ef0bbb3b5997,Carrier 428828,false
d3633fd50d7de10bb9fac8dead2145f9,Carrier 303317,false
f2882452f5fa0ecf7b3ad6efd8d11fc2,Carrier 82271,false
da92baabf29046eb23372dd00b5a925c,Carrier 1480060,false
adf20fd29cdfec920651fd64ae782e9c,Carrier 15344,false
40f7d2a3ebe5a8be3588ed62e23a7ca2,Carrier 1652859,false
7c612df72a5ee97a2111bae2def4c9af,Carrier 1695146,false
35b036cf17feb5989c27e632f318c236,Carrier 616661,false
e1ff93296732ff33ab04e8eeb685b822,Carrier 1150261,false
9dc556d9d15779f96cad15eb9aedb893,Carrier 55909,false
2cc84d2e2c5c08e4cf5ab72513181dcb,Carrier 1472021,false
6fe13360f1b2639d7c5022728769b760,Carrier 367437,false
4676d0d91a9ec3474fe1cda7d0015485,Carrier 1290956,false
1d6e860a2fc0bbd19ab4186c0ab22027,Carrier 18406,false
144c41d59699c1ee53c7b4ff904d53eb,Carrier 1695182,false
83a23129b6cd5b74b8f036b0fe83ff5f,Carrier 1686454,false
e13942b0bab34d8501f96f0b254f48e1,Carrier 249023,false
6698193a348d1dd96071d46d9eb268d8,Carrier 1005235,false
7dd6aba9d2b7e24c9551168b6ffe1e1f,Carrier 16025,false
5599c5a487f1a0aab3b5b6303b8d639e,Carrier 735522,false
3f9ff6359978e9ad0f633d020a43f24d,Carrier 1554386,false
9ec150324a3836a7c0002139284038e2,Carrier 27784,false
e9165c4d60b9b8b3e22824230053de4d,Carrier 1275662,false
ee137064f6f4213062eda1093896fc73,Carrier 1656928,false
3b488262c79646ed1792b8cad7e36449,Carrier 1446321,false
c77479fcd0c18dc4e5856599ae4cbcd5,Carrier 1017923,false
4db8b9ef8156cb119b21d21ef079004d,Carrier 1695344,false
e1b8f0b7bd96943b5272010ae1d38d46,Carrier 32166,false
41db9bac0bebcdba859947487cb2c88d,Carrier 1069377,false
d5b1d3f33819432177afdd3e0f6bae1d,Carrier 540532,false
67888a9a62248c86c3c90487328a4c38,Carrier 107817,false
cc412dacc90eb028fc87d200e8bbbdfb,Carrier 1085758,false
7332b92b60d593edb42da9c93a718ebe,Carrier 1064000,false
f36c01c029ff647239bb91d59dcfad32,Carrier 968589,false
1daad2d2afa201d5d2efac90d8b36673,Carrier 1695273,false
a5d3c1cd9a5efe04c1633739db7796b5,Carrier 795325,false
08955d1028bf0779e6f5672fa83d98a7,Carrier 1448160,false
c9a515295cd37ffeb719ee1f667a1d52,Carrier 1695650,false
5550faf6ba8e391529962feb77b454ae,Carrier 1285422,false
02dcc3236d647005daf40bfc90afd888,Carrier 997050,false
38cb471a891cc7e03e7110e66a5da126,Carrier 1330853,false
b137ab902d64872e0a7512d58911301d,Carrier 1694422,false
40792ec712a225956ae8de0b16621600,Carrier 1055986,false
75d93e51ac60ea5c6611330a58b4b04b,Carrier 113604,false
d04202a0e8d519a824fc3ce9a86b1491,Carrier 31780,false
935b58235ff3909410fbc79ee1585542,Carrier 1592494,false
3c1deda93341cb5944327151e408a23c,Carrier 72416,false
6568f5cb9d8960b3146092d4e535e0cc,Carrier 1058232,false
6bdea19498b8ebcad31c8afcdfb23b59,Carrier 1544941,false
a2c9bb186419145f886a227c828a750a,Carrier 10861,false
70e4b37fb5722677380f76241d8ab04c,Carrier 1695194,false
54b3c03055b925a63e7a4b1d795fede2,Carrier 604804,false
7fe2c23dcc54f61cc58d5537351cc856,Carrier 1695284,false
a845160baaa3251af0d76e1feea9dc07,Carrier 1695470,false
d4108f9129b1399a047d5399dd9237e5,Carrier 1694438,false
d41363f296379ddfc8489fb2eb5308f1,Carrier 1295438,false
1253c077268493f8db2df80648c7b534,Carrier 1086564,false
871b6106debc9c3285284121fdf17ee6,Carrier 792680,false
775d420710117ec6a294676f0c580879,Carrier 1416869,false
1538b2b61b5e440c381cccd0861ce2f8,Carrier 40847,false
79312f5c84d9f1bb64335ea13a12eb87,Carrier 98357,false
7253f94cb115404ddaf64ce321e195af,Carrier 2903,false
08de6ff942c2cad799c108d9a44cccc5,Carrier 1695516,false
8a5bbab8038bba5c8016ce581cff2582,Carrier 1016407,false
a8b8fd6439df39511f4139de901b2982,Carrier 989522,false
c13c12409c3b65fe3885361a47c0e859,Carrier 1371093,false
5262dc3a36d6467fabd5d1f920240e0e,Carrier 130636,false
842249040609a4f08a02f6505332d918,Carrier 1080120,false
a7b98c4118047af265a373f984a326c2,Carrier 1492032,false
1330ab40063b2476f3af3e36abb48106,Carrier 1403627,false
bd963ad67b173ce45aff6ab5b6b1a7b3,Carrier 1241246,false
97493f7446c00a6605d43c5df151267a,Carrier 359620,false
cc4969a6a837b6f23c46e2b742f098ce,Carrier 1695767,false
2e4bbe37c182ba68c1cbc8577d44ea7e,Carrier 89013,false
446a8dba06bf9f9f629fa615ecb231e8,Carrier 1404268,false
0ae541098778c672b39ae160c0dcf045,Carrier 1482236,false
b3726f1301b3ee2b8e965f4a699f9371,Carrier 1350533,false
2b199c2ab78d8ee9267d22ed26679bae,Carrier 1184908,false
94fe4f6dbfa0842112fa328dfc36419b,Carrier 651583,false
1940f1bfcfbb830d4b243072a9fa873d,Carrier 1695438,false
a0ba74779eec1e41e3c10ceb91ec6d23,Carrier 1049222,false
f480e5a4d3155f98e6656ee1430bc2b0,Carrier 1612575,false
23b6a0f02ad6365df29bf9823ace049f,Carrier 4094,false
9ed69e227272600e8c1a4e811a6465d2,Carrier 1374222,false
a544288c0b94b45d0b9b6fc5bc79b757,Carrier 660799,false
bcf9155a54e08d9b819978ced1f9786c,Carrier 1695651,false
fdd5f1173bbd91032430480866e16a6d,Carrier 46296,false
8363f8907a038bab82145e7c0ff35b05,Carrier 957189,false
0cc18feae3acb3a631897efff1f48245,Carrier 1695505,false
ab5c34ec10cb560939abb2896b167923,Carrier 1167673,false
eba988866b8589248a612d16ec5a3a4f,Carrier 964735,false
